run=seed_1729_null_e4_null arm=E4_NULL device=cuda:0 dtype=float64 parameters=361 max_steps=2000
step=20 train_mse=0.192239757361 penalty_total=0.00187153290344 validation_clean_nrmse=1.00317782997 selected=True
step=1580 train_mse=0.183773997916 penalty_total=0.000156857095344 validation_clean_nrmse=1.0019460487 selected=False
step=1600 train_mse=0.179889941716 penalty_total=0.000144320419304 validation_clean_nrmse=1.00557772266 selected=False
step=1620 train_mse=0.182410140522 penalty_total=0.000153853040792 validation_clean_nrmse=1.00651727608 selected=False
step=1640 train_mse=0.184913385214 penalty_total=0.000138900630466 validation_clean_nrmse=1.00383358902 selected=False
step=1660 train_mse=0.181564968573 penalty_total=0.000126634689634 validation_clean_nrmse=1.00313390054 selected=False
step=1680 train_mse=0.18616211806 penalty_total=0.000135917229017 validation_clean_nrmse=1.00553149381 selected=False
step=1700 train_mse=0.185751136547 penalty_total=0.000124231361352 validation_clean_nrmse=1.00346349058 selected=False
step=1720 train_mse=0.181596776443 penalty_total=0.000116406366327 validation_clean_nrmse=1.00229276559 selected=False
step=1740 train_mse=0.186180451706 penalty_total=0.000131710094652 validation_clean_nrmse=1.0039725451 selected=False
step=1760 train_mse=0.186150540292 penalty_total=0.00010891200587 validation_clean_nrmse=1.00344965813 selected=False
step=1780 train_mse=0.182950672714 penalty_total=0.000138624591975 validation_clean_nrmse=1.0047847259 selected=False
step=1800 train_mse=0.179224021581 penalty_total=0.00012434531802 validation_clean_nrmse=1.00392298373 selected=False
step=1820 train_mse=0.193039072399 penalty_total=0.000117162358641 validation_clean_nrmse=1.00372150743 selected=False
step=1840 train_mse=0.188783060321 penalty_total=0.000107760417756 validation_clean_nrmse=1.00347343409 selected=False
step=1860 train_mse=0.188156731977 penalty_total=9.76310606184e-05 validation_clean_nrmse=1.00575887556 selected=False
step=1880 train_mse=0.19064242965 penalty_total=8.79005167412e-05 validation_clean_nrmse=1.00324559828 selected=False
step=1900 train_mse=0.183742461091 penalty_total=9.30549263087e-05 validation_clean_nrmse=1.00835136779 selected=False
step=1920 train_mse=0.187186745359 penalty_total=0.000110053488129 validation_clean_nrmse=1.00274700351 selected=False
step=1940 train_mse=0.186493745455 penalty_total=0.000100901270217 validation_clean_nrmse=1.0075570228 selected=False
step=1960 train_mse=0.187321779676 penalty_total=8.73108520486e-05 validation_clean_nrmse=1.00314319387 selected=False
step=1980 train_mse=0.185560215383 penalty_total=0.00011325900984 validation_clean_nrmse=1.00420486246 selected=False
step=2000 train_mse=0.185107424741 penalty_total=0.000107115932586 validation_clean_nrmse=1.00782823744 selected=False
selected_step=20 selected_validation_clean_nrmse=1.00317782997 manifest=/zju_0012/htq/aaai26_alpha/aaai27_evosci/artifacts/s1_gate_a_scientific/s1_gate_a_v1_scientific_formal_v1/manifests/E4_NULL/seed_1729_null_e4_null/manifest.json
