run=seed_2718_null_e4_null arm=E4_NULL device=cuda:0 dtype=float64 parameters=361 max_steps=2000
step=20 train_mse=0.173816477228 penalty_total=0.00187216185911 validation_clean_nrmse=1.00038121543 selected=True
step=920 train_mse=0.180343275104 penalty_total=0.00128216128765 validation_clean_nrmse=1.00111762989 selected=False
step=940 train_mse=0.176963192972 penalty_total=0.00123742682842 validation_clean_nrmse=1.00165781882 selected=False
step=960 train_mse=0.177095846776 penalty_total=0.00120421966217 validation_clean_nrmse=1.00237488729 selected=False
step=980 train_mse=0.177464347115 penalty_total=0.00115782820932 validation_clean_nrmse=1.00109561568 selected=False
step=1000 train_mse=0.175965825617 penalty_total=0.00111907428818 validation_clean_nrmse=1.00154483944 selected=False
step=1020 train_mse=0.17510150914 penalty_total=0.00109567052781 validation_clean_nrmse=1.00144257822 selected=False
step=1040 train_mse=0.176269836942 penalty_total=0.00105183411179 validation_clean_nrmse=1.00220653784 selected=False
step=1060 train_mse=0.172701473276 penalty_total=0.00102363827147 validation_clean_nrmse=1.00083382012 selected=False
step=1080 train_mse=0.174071266519 penalty_total=0.000955084273971 validation_clean_nrmse=1.00099710799 selected=False
step=1100 train_mse=0.174601665616 penalty_total=0.000912996643655 validation_clean_nrmse=1.00219996739 selected=False
step=1120 train_mse=0.172505996086 penalty_total=0.000882780009382 validation_clean_nrmse=1.00246192015 selected=False
step=1140 train_mse=0.177095434624 penalty_total=0.000819319118826 validation_clean_nrmse=1.00042408561 selected=False
step=1160 train_mse=0.174993037876 penalty_total=0.000818565885762 validation_clean_nrmse=1.00069202597 selected=False
step=1180 train_mse=0.174309078155 penalty_total=0.00075997878757 validation_clean_nrmse=1.0008718242 selected=False
step=1200 train_mse=0.174077613351 penalty_total=0.000718000787605 validation_clean_nrmse=1.00176576487 selected=False
step=1220 train_mse=0.178037362193 penalty_total=0.000730534149213 validation_clean_nrmse=1.00092523666 selected=False
step=1240 train_mse=0.170524416838 penalty_total=0.000694558757571 validation_clean_nrmse=1.00117483123 selected=False
step=1260 train_mse=0.181130678811 penalty_total=0.00061382888554 validation_clean_nrmse=1.00048721216 selected=False
step=1280 train_mse=0.174358410502 penalty_total=0.000602877555486 validation_clean_nrmse=1.0009939268 selected=False
step=1300 train_mse=0.177956468352 penalty_total=0.00057371830904 validation_clean_nrmse=1.00166518017 selected=False
step=1320 train_mse=0.178843856411 penalty_total=0.000583001485196 validation_clean_nrmse=1.00145284098 selected=False
step=1340 train_mse=0.178479339758 penalty_total=0.000516946718605 validation_clean_nrmse=1.00184625068 selected=False
step=1360 train_mse=0.17590564646 penalty_total=0.00049709336866 validation_clean_nrmse=1.00172659358 selected=False
step=1380 train_mse=0.170810870681 penalty_total=0.000491866738321 validation_clean_nrmse=1.0009141431 selected=False
step=1400 train_mse=0.175253600501 penalty_total=0.000434051766725 validation_clean_nrmse=1.00218312357 selected=False
step=1420 train_mse=0.177939769114 penalty_total=0.000408192350632 validation_clean_nrmse=1.00106372823 selected=False
step=1440 train_mse=0.177550033275 penalty_total=0.000400495300638 validation_clean_nrmse=1.00081112129 selected=False
step=1460 train_mse=0.183708404719 penalty_total=0.000375574609048 validation_clean_nrmse=1.00210769916 selected=False
step=1480 train_mse=0.175897830091 penalty_total=0.000360944959561 validation_clean_nrmse=1.00099035298 selected=False
step=1500 train_mse=0.173512073246 penalty_total=0.000335685766046 validation_clean_nrmse=1.00139263431 selected=False
step=1520 train_mse=0.174834664527 penalty_total=0.000298356970091 validation_clean_nrmse=1.00187337168 selected=False
step=1540 train_mse=0.17269858779 penalty_total=0.000296460920615 validation_clean_nrmse=1.00243874765 selected=False
step=1560 train_mse=0.17624105917 penalty_total=0.000296664688183 validation_clean_nrmse=1.00183105666 selected=False
step=1580 train_mse=0.183260307066 penalty_total=0.000263232861006 validation_clean_nrmse=1.00260590107 selected=False
step=1600 train_mse=0.172959641334 penalty_total=0.000289341756562 validation_clean_nrmse=1.00212564133 selected=False
step=1620 train_mse=0.172734821716 penalty_total=0.00024424657676 validation_clean_nrmse=1.00191540878 selected=False
step=1640 train_mse=0.18058963057 penalty_total=0.000266596181313 validation_clean_nrmse=1.00174368378 selected=False
step=1660 train_mse=0.169242633717 penalty_total=0.000238003332272 validation_clean_nrmse=1.0026204755 selected=False
step=1680 train_mse=0.176620277527 penalty_total=0.000212487630138 validation_clean_nrmse=1.00227708395 selected=False
step=1700 train_mse=0.175126121359 penalty_total=0.00020698306366 validation_clean_nrmse=1.00196430133 selected=False
step=1720 train_mse=0.177653652831 penalty_total=0.000188370522983 validation_clean_nrmse=1.00288713482 selected=False
step=1740 train_mse=0.178500712656 penalty_total=0.000178868078842 validation_clean_nrmse=1.00161274406 selected=False
step=1760 train_mse=0.17994855478 penalty_total=0.000181083077407 validation_clean_nrmse=1.00234379068 selected=False
step=1780 train_mse=0.17432641729 penalty_total=0.000198663581523 validation_clean_nrmse=1.00268735543 selected=False
step=1800 train_mse=0.17848750932 penalty_total=0.000144534427769 validation_clean_nrmse=1.002490243 selected=False
step=1820 train_mse=0.175779789278 penalty_total=0.000142922779675 validation_clean_nrmse=1.00257082675 selected=False
step=1840 train_mse=0.176765192929 penalty_total=0.000163765723579 validation_clean_nrmse=1.00298465233 selected=False
step=1860 train_mse=0.181010714093 penalty_total=0.000131458300707 validation_clean_nrmse=1.0023455551 selected=False
step=1880 train_mse=0.172219289843 penalty_total=0.000102839462873 validation_clean_nrmse=1.00216678886 selected=False
step=1900 train_mse=0.170803719207 penalty_total=0.000109084630297 validation_clean_nrmse=1.00294161273 selected=False
step=1920 train_mse=0.178075546689 penalty_total=0.000124582359188 validation_clean_nrmse=1.00241238427 selected=False
step=1940 train_mse=0.178659798416 penalty_total=0.000104726808736 validation_clean_nrmse=1.0023639392 selected=False
step=1960 train_mse=0.17403366774 penalty_total=0.000110162350772 validation_clean_nrmse=1.00372324219 selected=False
step=1980 train_mse=0.177776577775 penalty_total=0.000126777362309 validation_clean_nrmse=1.00211628921 selected=False
step=2000 train_mse=0.178339034172 penalty_total=0.000129656680548 validation_clean_nrmse=1.00201258359 selected=False
selected_step=20 selected_validation_clean_nrmse=1.00038121543 manifest=/zju_0012/htq/aaai26_alpha/aaai27_evosci/artifacts/s1_gate_a_scientific/s1_gate_a_v1_scientific_formal_v1/manifests/E4_NULL/seed_2718_null_e4_null/manifest.json
