date,daily_excess_return,cumulative_excess_return
2022-01-04,0.004574596881866455,0.004574596881866455
2022-01-05,0.0016882734062780447,0.0062628702881445
2022-01-06,0.003741317926350283,0.010004188214494784
2022-01-07,-0.008107983862809812,0.0018962043516849714
2022-01-10,-0.0003462293238293433,0.001549975027855628
2022-01-11,-0.002009632580510391,-0.0004596575526547629
2022-01-12,0.00985901243297136,0.009399354880316598
2022-01-13,-0.0025811138870352832,0.0068182409932813146
2022-01-14,0.0014504257360677952,0.00826866672934911
2022-01-17,0.003925260726485134,0.012193927455834244
2022-01-18,0.004605792003803402,0.016799719459637645
2022-01-19,0.00027311403993272117,0.017072833499570367
2022-01-20,-0.0036230042073405275,0.01344982929222984
2022-01-21,-0.003182314826806725,0.010267514465423115
2022-01-24,0.003997835343172331,0.014265349808595446
2022-01-25,-0.0012310554976022313,0.013034294310993214
2022-01-26,-0.003170749551876098,0.009863544759117117
2022-01-27,-0.0027502923138981884,0.007113252445218928
2022-01-28,0.0013130340476715887,0.008426286492890516
2022-02-07,-0.004181338879967438,0.004244947612923078
2022-02-08,0.00573631428642702,0.0099812618993501
2022-02-09,0.0006780459762462612,0.01065930787559636
2022-02-10,-0.0004615746740490932,0.010197733201547267
2022-02-11,-0.005492460386969477,0.0047052728145777906
2022-02-14,-0.006714630730933563,-0.0020093579163557723
2022-02-15,0.0064617759917970025,0.00445241807544123
2022-02-16,-0.0011078566288125961,0.003344561446628634
2022-02-17,-0.0029660118193225605,0.00037854962730607357
2022-02-18,0.0003032506754665789,0.0006818003027726524
2022-02-21,0.005817485984185483,0.006499286286958135
2022-02-22,-0.0025353474147887796,0.003963938872169356
2022-02-23,0.0012013668212827067,0.0051653056934520625
2022-02-24,-0.003447227204996906,0.0017180784884551566
2022-02-25,-0.0037066004102262076,-0.001988521921771051
2022-02-28,-0.0024815072552254653,-0.004470029176996517
2022-03-01,-0.002037854974188114,-0.006507884151184631
2022-03-02,0.002838176945224686,-0.003669707205959945
2022-03-03,0.0030271840497870526,-0.0006425231561728926
2022-03-04,0.0023788069247310108,0.0017362837685581181
2022-03-07,0.0012760259850328405,0.0030123097535909586
2022-03-08,-0.0036206400082755183,-0.0006083302546845597
2022-03-09,-0.009046097384386878,-0.009654427639071438
2022-03-10,-0.002590180296905883,-0.012244607935977321
2022-03-11,0.011444234511203917,-0.000800373424773404
2022-03-14,0.010549496951385653,0.009749123526612249
2022-03-15,-0.006277193791486502,0.003471929735125747
2022-03-16,-0.004474454797384118,-0.001002525062258371
2022-03-17,-0.0006579249422269322,-0.0016604500044853031
2022-03-18,0.003892998473874325,0.002232548469389022
2022-03-21,-0.0029269493801562514,-0.0006944009107672294
2022-03-22,0.004560263105630148,0.0038658621948629186
2022-03-23,-0.0015853671263847103,0.0022804950684782084
2022-03-24,-0.004236240562962465,-0.001955745494484257
2022-03-25,0.005358265474461055,0.0034025199799767977
2022-03-28,0.004087789645896016,0.007490309625872814
2022-03-29,-0.006553637666486308,0.000936671959386506
2022-03-30,0.00018972622262775814,0.0011263981820142641
2022-03-31,-0.0005165946877866334,0.0006098034942276307
2022-04-01,-0.001754679172975582,-0.0011448756787479513
2022-04-06,-0.0014566187367869683,-0.0026014944155349196
2022-04-07,-0.00141003674948323,-0.00401153116501815
2022-04-08,-0.0016141841329427899,-0.00562571529796094
